comment_id,video_title,author,comment,date,sentiment
Ugybm0AVVAH2dtkVSpp4AaABAg,Andor | Official Trailer | Disney+,Tutu Jazz,Diego Luna has the Spanish/ Spaniards support ❤️,2023-02-22T05:34:39Z,positive
UgzefLQmKfjqwuBZR9l4AaABAg,Andor | Official Trailer | Disney+,Anna,"Give this show a chance, you will NOT regret it!",2023-02-20T14:52:43Z,positive
UgzSqXc9ht9NoN0VCbV4AaABAg,Andor | Official Trailer | Disney+,julian phillips,Self drawing,2023-02-13T09:40:00Z,neutral
UgzFH39ougeuiDHmH0B4AaABAg,Andor | Official Trailer | Disney+,UmbrellaMikel,This felt like watching Game of Thrones season 1-4.Great series 10/10,2023-01-31T07:27:26Z,positive
UgykjDCyct3AVn6832d4AaABAg,Andor | Official Trailer | Disney+,Simone Scardovi,MASTERPIECE,2023-01-24T21:30:41Z,positive
Ugzllda-m8Pku_V0mup4AaABAg,Andor | Official Trailer | Disney+,Vadim Semjonov,"That's not Star Wars, it's just usual action film with effects. Sw can't be without Jedi and Jedi can't be without SW :)",2023-01-23T21:03:15Z,positive
UgwhrFvwV2UuK-HZi854AaABAg,Andor | Official Trailer | Disney+,Aruelmyth,There is a familiar feeling in visual terms related to Star Wars : Andor. The cultural theme is similar to what we have on Planet Earth. I think I'm going to love this one!,2023-01-23T08:35:11Z,positive
UgzUa9HTxTZNmiVamSh4AaABAg,Andor | Official Trailer | Disney+,samve_000,How did i just realize about this?,2023-01-11T01:48:49Z,neutral
UgyWv98fQwPT-_Th_n54AaABAg,Andor | Official Trailer | Disney+,nada problem,"It's amazing you let something this good even be made, Disney. And wow it isn't woke either! Unfortunately the garbage heap of disasters you've made (besides The Mandalorian as well) have produced no initial interest of this series. Thank you for renewing it for a second season though! You're listening, even though it's the smallest voice of the actual fanbase who love Star Wars, someone heard. Kathleen must not have gotten her skeletal hands in this series. There might be a God after all. Oh wait, Jedi Babies is a thing now. Nvm!",2023-01-08T14:57:42Z,positive
UgyA7D_7egql2kMh29h4AaABAg,Andor | Official Trailer | Disney+,Lex Luthor,I’m honestly glad i never watched any trailers. Made the series that much better,2023-01-04T19:11:24Z,positive
Ugy8cfOdJTMLFtHiS114AaABAg,Andor | Official Trailer | Disney+,GrenDall,Am i tripping or is ANDORS mom BEETLEJUICE 😲😲😲,2023-01-04T00:36:09Z,neutral
UgxAXVQsTtW38QiiQdZ4AaABAg,Andor | Official Trailer | Disney+,Dirty Harry ▶️,Blown away by series 👏🏻👏🏻❤️Star Wars for adults,2023-01-03T23:19:50Z,negative
UgxBXaA-5xD7srabvv54AaABAg,Andor | Official Trailer | Disney+,Adrian Spencer,"If you're looking for a fast paced action packed series then this isn't it.
Gave up after seven episodes.
Paint drying is more exciting to watch",2023-01-02T16:29:15Z,positive
UgzMfkyk4xS5-Xbnlwd4AaABAg,Andor | Official Trailer | Disney+,"Chaika? Yes, Chaika. Chaika",One Way Out,2022-12-29T07:32:18Z,neutral
Ugw2oxcszjEIH92Omcd4AaABAg,Andor | Official Trailer | Disney+,JK,"8/10 overall.  Two points---
1. He would never have known the guy was there to kill him at the end.  Him ""guessing that"" and telling Leuthen in the ship was nonsense.
2. They tried to make the blonde girl look athletic as she was running toward the bombing site in Ep 12, but she just looked really slow, like 6.5 forty yard dash time.  Fail.",2022-12-28T06:44:12Z,negative
Ugz8lqtP5wZKmf_zSOh4AaABAg,Andor | Official Trailer | Disney+,The Dude Abides,"Oh my goodness, Disney finally came up with something that wasn't a sh1t show.  Andor is not only a good Star Wars TV show, it's a amazingly good TV show.",2022-12-27T02:34:52Z,negative
UgzR4hsljZM6m4mqCjp4AaABAg,Andor | Official Trailer | Disney+,MisterNiles,"Would someone who thinks the main Star Wars canon is derivative garbage like this series, or must you be a fan of the core films?",2022-12-18T12:33:55Z,positive
UgzG-e5hboanWSbxuAB4AaABAg,Andor | Official Trailer | Disney+,Dave Harrenburg,"Definitely the weakest of the trailers. The music used for the first half is way too overused at this point with the music in the second half being too quiet and not very exciting for a trailer. Also, some of the choices for dialogue are rather misleading (Main culprit being ""At what cost? EVERYTHING!""). Overall just makes the show look a bit bland imo. And it doesn't help that the other trailers are so great!",2022-12-16T12:25:39Z,negative
UgyLxwa-hTuYnReRLJl4AaABAg,Andor | Official Trailer | Disney+,mehmet okur,If you could make a show like this why did you turn Obi Wan to a such a terrible disaster. One of the best things ever made about Star Wars. We needed something like this to recover  after seeing something so terribly bad like Obi Wan.,2022-12-15T02:18:48Z,negative
UgxDLX-gO5LfP5ToG6t4AaABAg,Andor | Official Trailer | Disney+,cmg2006,The best series of the year and first good one of Disney at last.,2022-12-12T22:01:56Z,positive
UgzVx7r3e3unxY8I_Bh4AaABAg,Andor | Official Trailer | Disney+,Justin Longo,best starwars ever,2022-12-08T09:32:19Z,positive
UgwpCRcafsWt5n9_sJB4AaABAg,Andor | Official Trailer | Disney+,JM del Toro,Rooting for Andor and Diego Luna to win at the Critic's Choice Awards. Congrats on the nominations! 💯💞👏🙌,2022-12-06T22:53:02Z,positive
Ugw65B4NX46ZAjGtqX54AaABAg,Andor | Official Trailer | Disney+,Stand Firm,Kevin gates the type of guy i wouldn’t approve my sister of dating,2022-12-06T21:54:14Z,neutral
UgwLbjvZz7VDoymUUAR4AaABAg,Andor | Official Trailer | Disney+,Victor Zamora,Increíble muy muy increíble,2022-12-06T08:35:44Z,neutral
UgwtgnFs52j6kfUMmpV4AaABAg,Andor | Official Trailer | Disney+,Wackaz,"Ah wow, seems my predictions, my observations, that optimism and faith, all paid off! And at that, I hope your trust in me was fulfilled my friends. I love to say I told you so! Watching my comment age like fine makes me so happy. I'm laughing at those who doubted me right now, but also happy they've been proven wrong for the sake of all of us. God bless Gilroy and everyone else behind this masterpiece!",2022-12-03T04:43:57Z,positive
UgzXLS41lqIaTh4sQEl4AaABAg,Andor | Official Trailer | Disney+,Anand Kumar,One of the best starwars series,2022-11-28T12:46:30Z,positive
UgyNNBmKTeJ8pGxKhQ54AaABAg,Andor | Official Trailer | Disney+,Jessie Donner,"By far the best thing to come out of SW franchise. Finally something SW that isn't still stuck in the 70s/80s. No more silly one liners, overly dramatic music and obnoxious side kicks. I hope this continues.",2022-11-25T16:10:51Z,positive
Ugzhl055Y53YlooJegh4AaABAg,Andor | Official Trailer | Disney+,Isaac Kuo,I can't wait for the finale in a few hours!,2022-11-23T04:14:48Z,neutral
UgyMn61lCo_e7JpnniJ4AaABAg,Andor | Official Trailer | Disney+,vids,No action,2022-11-23T03:43:55Z,negative
Ugz41Lp2WEKAuPaSSBp4AaABAg,Andor | Official Trailer | Disney+,Pepper Jack,This show has no soul like all of starwars now stop making shows for children,2022-11-22T02:20:49Z,negative
UgwozFDfz4j-FkjLyE94AaABAg,Andor | Official Trailer | Disney+,Ted from Marketing,"I made a mistake.  I gave this series a chance just two days ago...and now I binged watched all 11 episodes before I knew what happened.  It sucks you in so easily.  The best I can describe it is ""What if Star Wars had real people in it?""  No light sabers vs. hundreds of droids, no thousands of star destroyers rising from the planet surface...just real world building with plausible people.  That's all we want.  We want to watch Star Wars without having to say ""Oh C'mon"".",2022-11-21T06:46:31Z,negative
UgxyRG9qUiJWgE5uiDN4AaABAg,Andor | Official Trailer | Disney+,Anshu Nath,What's the name of the music from 0:01 to 0:20,2022-11-20T15:05:36Z,neutral
UgxXvrNVr2ESffzX5Ft4AaABAg,Andor | Official Trailer | Disney+,Dominic,"Want more of this, just don't have Ryan Johnson direct anything. He doesn't understand the universe",2022-11-19T00:51:25Z,positive
UgwHuKLtPLQn8z_vUaR4AaABAg,Andor | Official Trailer | Disney+,David Montague,"This series exhibits a grand production with wonderful acting and cinematic achievements. It may have been a little deep in the storyline trying to keep up, however, but overall is still an amazing series production.",2022-11-17T22:16:39Z,positive
UgwRItOzh_4lNfWWC6V4AaABAg,Andor | Official Trailer | Disney+,Wing Mwanzia,"Luthen is an amazing Star Wars character, one of the best ever actually imo",2022-11-17T07:20:55Z,positive
UgziZaJQE7cT3ADcu4N4AaABAg,Andor | Official Trailer | Disney+,Andre Luciano,"Lol...who's next to get a series before Vader.? C3P0, R2D2, the little door Droid at Jabbas palace... 🙄",2022-11-15T05:14:28Z,neutral
Ugw2WgBfwgp9f2pgJ_F4AaABAg,Andor | Official Trailer | Disney+,The Dark Knight,Episode 10 was spectacular. Each episode gets better and get better. I can’t imagine how great the last 2 episodes are going to be.,2022-11-14T10:58:17Z,positive
UgzfQ5O9UnmhceoFhRt4AaABAg,Andor | Official Trailer | Disney+,Kyzen Del Aguia,"Disney, you are aware the Bourne Legacy is the least remembered out of the whole Bourne franchise",2022-11-13T02:41:39Z,neutral
Ugxyhjgpj6lw9BqOKuV4AaABAg,Andor | Official Trailer | Disney+,Justin Grisamore,This show is so incredible. I can’t wait to see more.,2022-11-11T19:45:29Z,neutral
Ugx_xm7x5rYBaCEx_Np4AaABAg,Andor | Official Trailer | Disney+,David Cole,I hope the fans come out and support this show.  It is fantastic!  It is the first Star Wars show that I eagerly wait to watch each week.,2022-11-10T15:03:52Z,positive
Ugxks4L0dVOGLdpRx2t4AaABAg,Andor | Official Trailer | Disney+,Lee Chapman,"As amazing as this trailer is, it still doesn't compare to how incredible the entire series is. The best series!",2022-11-06T20:27:23Z,positive
UgzMOS0VVYoy07WSbCV4AaABAg,Andor | Official Trailer | Disney+,okfoxtrot,This is the best Star Wars since Empire Strikes Back.,2022-11-06T02:35:19Z,negative
UgxhIPQl1qhRX7ynV9d4AaABAg,Andor | Official Trailer | Disney+,Jeremy Evans,The minute this series ends I’m immediately re-watching it.,2022-11-03T01:18:04Z,neutral
Ugz7SCfnEQvX3AKvz7B4AaABAg,Andor | Official Trailer | Disney+,VedantxGhost,I love this kind of star wars more than the Force side of things,2022-11-02T10:32:49Z,positive
UgzKCl34sGQdXqUbdcd4AaABAg,Andor | Official Trailer | Disney+,Douglas Goldfarb,Can find the source of my alien race and my source sign from 50 hooker place sent out,2022-11-01T12:50:16Z,neutral
UgxxKDQELVEQyGyVvJl4AaABAg,Andor | Official Trailer | Disney+,abcun17,"""Star Wars Andor"" puts pretty much every other series around, including the mediocre ""House Of The Dragon"" and the awful ""The Rings Of Power"",  to shame, in pretty much all aspects. Message to Disney and Lucasfilm for whatever it is worth;  if you want to aim for something, aim for ""Andor"" in terms of the quality of your programming. ""Andor"" is the perfect distillation of what creativity, talent, imagination and commitment can do. Too bad few seem to recognize that fact...",2022-11-01T04:39:53Z,positive
Ugw3IvY-DPBVg7ygzCd4AaABAg,Andor | Official Trailer | Disney+,Harald Benjamin,Best Star wars serie i' ever watched!,2022-10-29T19:04:45Z,positive
UgycfwI0PxJKGTxbn294AaABAg,Andor | Official Trailer | Disney+,Bob Marley,"A Planet Full of Prisons.

Not. A. Single. Alien. The Empire Imprisons it’s own kind 😂 🤣 😂",2022-10-27T22:55:42Z,positive
UgzRIJIIb1VAJv9RPLF4AaABAg,Andor | Official Trailer | Disney+,Bob Marley,Made it through 10 minutes!!!! 🥳,2022-10-27T22:54:19Z,neutral
Ugxo9k19F_lqogxgHN14AaABAg,Andor | Official Trailer | Disney+,Ilyavr,"disney + star wars = no, thank you ))",2022-10-25T09:50:25Z,negative
Ugy0LJ7AaUb4SmKlfNl4AaABAg,Andor | Official Trailer | Disney+,queen bee,So now I know where they cast of GoT went. They're here on this show,2022-10-24T23:19:16Z,neutral
UgxIFd4H0zwKRk6uK114AaABAg,Andor | Official Trailer | Disney+,Roger Melly,"Over the past few weeks we have had a Marvel show , a Star Wars show and show based on Lord of the Rings and I have not bothered to watch any of them . Ten years ago that would have seemed unimaginable to me .",2022-10-23T12:02:05Z,neutral
UgyFMzzu4cmyx4vDDb14AaABAg,Andor | Official Trailer | Disney+,Stock Well,Low ratings... disney shat all over the fan base,2022-10-23T04:41:31Z,positive
UgzXcrEOv-iz-HD46Cd4AaABAg,Andor | Official Trailer | Disney+,Jargraroch,"Forced diversity cast, but otherwise seems coolish so far.",2022-10-22T17:43:49Z,negative
UgwP5-VDBCgLtOlkDNx4AaABAg,Andor | Official Trailer | Disney+,Василий Полётов,Thank you! For all!,2022-10-22T10:45:29Z,positive
Ugw_otR4N3D9bSoqT3R4AaABAg,Andor | Official Trailer | Disney+,"Jay Fox, Jr.","In Loving Memory Of
Robert ""Rob"" Blalack
(12/9/1948-2/2/2022)",2022-10-21T18:44:32Z,positive
UgwCyD3Lape8D6Na39t4AaABAg,Andor | Official Trailer | Disney+,HxZ,Nobody talking about that they hade real ak 47??? Like its weoponds that we use not starwars,2022-10-19T17:30:24Z,positive
UgzJM3wgilmAV5vnxDp4AaABAg,Andor | Official Trailer | Disney+,Andrea Della Luna,great tv series finally,2022-10-19T13:32:13Z,positive
UgzQZS2Zy0TO6sAahGZ4AaABAg,Andor | Official Trailer | Disney+,Wirma Indonesia,"as a fugitive, andor never try to change his appearance",2022-10-19T09:40:49Z,neutral
UgwMJxOyBC3yIppwCeN4AaABAg,Andor | Official Trailer | Disney+,OMaM ARMY,I cant wait for this movie!!!!!!!!,2022-10-19T00:25:56Z,neutral
UgyhAt_Per31jC5Xw-B4AaABAg,Andor | Official Trailer | Disney+,PANO FRUA,"Looks lame…when are they going to make a good series or movie again such as darth vader (show how he got the reputation and what difficulties he faced before everyone start to fear him, series), darth maul (series about him getting taken to be trained to be a sith and became a Jedi killing machine series or movie) Asoka, maybe another clone wars movie or mace windu movie. Giving ideas…not going to give a lot of time telling how these movies should be made but I hope you care enough to make a really good mixed emotional movies (don’t add politics to these)",2022-10-18T13:07:31Z,positive
Ugxsu-2V7j-hQz0fIYR4AaABAg,Andor | Official Trailer | Disney+,cinnamonstar808,"a solid 8.  
THE childhood BACKSTORY needs more work.    another  praise to  GOT  for setting the ""adult bar"" of story telling. we are getting more realistic storylines",2022-10-18T03:37:13Z,positive
UgzRgzccEBhGlqwRvR14AaABAg,Andor | Official Trailer | Disney+,Young m,sev better be in thsi,2022-10-16T17:59:47Z,positive
UgwgBJGb1vv00ruC4kt4AaABAg,Andor | Official Trailer | Disney+,Dillon Johnson,This could be part of the birth of a war fallout in the galaxy which started all nine of those films we are a fan of.,2022-10-15T18:31:21Z,negative
UgyBovzUXd5WrnDkHFF4AaABAg,Andor | Official Trailer | Disney+,ANTWAN _,I never saw any clone troopers,2022-10-15T12:44:52Z,neutral
Ugy3CsL5zPMC9a0ittZ4AaABAg,Andor | Official Trailer | Disney+,TheJimmySerious,Best series against US Imperium.,2022-10-15T10:48:45Z,positive
UgxxSW_RaKBU5Y4JQRl4AaABAg,Andor | Official Trailer | Disney+,deliacopping,didnt see any clone troopers very disappointed,2022-10-14T00:57:12Z,negative
Ugw67QtU6i8pw0QVant4AaABAg,Andor | Official Trailer | Disney+,Vasqu3z,so many scenes didnt came in the show ? what happened to them ??,2022-10-13T20:02:26Z,neutral
UgwlX3VqecQ2DOXmaiR4AaABAg,Andor | Official Trailer | Disney+,MrCagatorio,"This show is so brilliant. Please Diseny, more of this!",2022-10-13T11:05:19Z,positive
UgyWVts_9zSsDMtA9qJ4AaABAg,Andor | Official Trailer | Disney+,Deleted,why are they all human,2022-10-13T05:39:50Z,neutral
UgwlE8IW-_BByT-FQxZ4AaABAg,Andor | Official Trailer | Disney+,FractalPrism,its nice when the talented people aren't hamstrung by some kind of Kathleen Kennedy,2022-10-13T00:28:53Z,positive
Ugy1eRcPSPmVp2uy4O94AaABAg,Andor | Official Trailer | Disney+,Huch Rahlan 81,Uk 🤝💞👈,2022-10-12T22:22:25Z,neutral
UgwxSXfbVjXTIm1mItF4AaABAg,Andor | Official Trailer | Disney+,DOGE,Here after the halfway point of the season… it just gets better every episode,2022-10-12T18:41:47Z,positive
UgyEa1ucDzcoiq4ILyh4AaABAg,Andor | Official Trailer | Disney+,Samin399,"After watching episode 6 ,
this series should get an Oscar.
"" this is the way.""",2022-10-12T10:52:16Z,neutral
Ugw0RGipGhkCN7gOcUl4AaABAg,Andor | Official Trailer | Disney+,Wayne Zheng,I must say I was about to get disillusioned with Star Wars after Disney produced the disappointing Book of Bobba Fett and the trash that was Kenobi. Andor gives me faith again.,2022-10-12T09:51:07Z,negative
UgzX3WSqmN0Mpzo4Qyd4AaABAg,Andor | Official Trailer | Disney+,Ott One,Oh I got prison stack ships that are just prisons that are actually wedge anchor penetrator impact super diode detonation cells cuz it's a Tesla cell and got to wear armor because it has a plasma and I can turn on in the room so not a fair day cage nope,2022-10-11T04:02:22Z,negative
UgwU1sRPshGUaGPhUQV4AaABAg,Andor | Official Trailer | Disney+,JM del Toro,Excellent pace for master class story telling that really builds suspense. Can barely contain my anticipation for the next episode. It's going to be 🔥🔥🔥,2022-10-09T18:18:43Z,positive
UgzLdo56uF-i0wmbmyB4AaABAg,Andor | Official Trailer | Disney+,MECO1,"People can moan about the pace all they like, but this is the only Star Wars show that I am genuinely looking forward to each week",2022-10-09T10:57:26Z,negative
